"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY"
276,closereason,"7",No confirmation on end of employment,Tiada Pengesahan Berhenti Kerja,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
277,closereason,"8",Suspend,Gantung,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
278,closereason,"9","5M","5M",,,2021-01-20 01:47:06,2021-01-20 01:47:06,
279,closereason,"10",Dependant is eligible for another benefit,OT layak di bawah faedah lain,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
280,closetype,"1",Transfer File,Pindah Fail,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
281,closetype,"2",Insured Person Request,Permintaan OB,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
282,closetype,"3",Transit Medical Board,Tumpang Jemaah Doktor,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
283,colorcode,I,#27AE60,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
284,colorcode,N,#FF0000,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
285,communication_rate,"1",Once a week,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
286,communication_rate,"2",Two times per month,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
287,communication_rate,"3",Once a month,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
288,communication_rate,"4",Two months a time,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
289,contracttype,"1",Lisan,Lisan,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
290,contracttype,"2",Bertulis,Bertulis,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
291,contracttype,"3",Lain-lain,Lain-lain,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
292,contrsts,"1",Surplus,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
293,contrsts,"2",Deficit,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
294,contrsts,"3",Arrears,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
295,correspaddtype,"1",Employer Premise,Alamat Majikan,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
296,correspaddtype,"2",Insured Person Premise,Alamat Orang Berinsurans,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
297,correspaddtype,"3",Others,Lain-lain,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
298,courttype,"1",SSAB,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
299,courttype,"2",High Court,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
300,courttype,"3",Court of Appeal,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
301,courttype,"4",Federal Court,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
302,days,"1",Monday,Isnin,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
303,days,"2",Tuesday,Selasa,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
304,days,"3",Wednesday,Rabu,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
305,days,"4",Thursday,Khamis,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
306,days,"5",Friday,Jumaat,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
307,days,"6",Saturday,Sabtu,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
308,days,"7",Sunday,Ahad,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
309,decision,"1",Query,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
310,decision,"2",Recommendation,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
311,decision,"3",Review case,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
312,decision,"4",Review Assessment result,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
313,dependantinfo,"1",Yes,Ya,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
314,dependantinfo,"2",No,Tidak,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
315,dependantinfo,"3",Insufficient,Tidak Lengkap,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
316,dfemptype,"1",Majikan Utama,Majikan Utama,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
317,dfemptype,"2",Majikan Langsung,Majikan Langsung,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
318,disable,"1",Before,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
319,disable,"2",After,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
320,diseaseillness,"1",Coronary Artery Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
321,diseaseillness,"2",Valvular Heart Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
322,diseaseillness,"3",Cardiomyopathies,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
323,diseaseillness,"4",Pericardial Heart Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
324,diseaseillness,"5",Dysrhythmias/ Unstable Angina,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
325,diseaseillness,"6",Hypertensive Cardiovascular Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
326,diseaseillness,"7","Peripheral Vascular Disease (e.g :Deep Vein Thrombosis, Vericose Vein, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
327,diseaseillness,"8",Pulmonary Artery Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
328,diseaseillness,"9",Ischemic Heart Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
329,diseaseillness,"10",Congestive Heart Failure,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
330,diseaseillness,"11",Hypertension,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
331,diseaseillness,"12",Pulmonary Dysfunction/ Chronic Obstructive Pulmonary Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
332,diseaseillness,"13",Dyspnea/ Shortness of Breath,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
333,diseaseillness,"14",Asthma / Bronchial Asthma,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
334,diseaseillness,"15",Pulmonary Tuberculosis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
335,diseaseillness,"16",Pulmonary Embolism,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
336,diseaseillness,"17",Pulmonary Edema,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
337,diseaseillness,"18",Pneumonia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
338,diseaseillness,"19",Pneumothorax/Hemothorax,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
339,diseaseillness,"20",Bronchiectasis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
340,diseaseillness,"21","Biliary Tract Disease (e.g :Gallstone, Cholecystitis, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
341,diseaseillness,"22",Herniation,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
342,diseaseillness,"23","Liver Disease (e.g :HEPA, HEPB, HEPC, Liver Cirrhosis, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
343,diseaseillness,"24","Anal Disease (e.g :Hemorroid, Anal Fistula, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
344,diseaseillness,"25","Upper Digestive Tract (e.g :Gastro Esophagial Reflux Disease, Gastritis, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
345,diseaseillness,"26","Colonic and Rectal Disorder (e.g :Crohn's Disease, Ulcerative Colitis, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
346,diseaseillness,"27","Upper Urinary Tract Disease (e.g :Urinary Tract Infection, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
347,diseaseillness,"28",Urinary Diversion Disorder,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
348,diseaseillness,"29","Bladder Disease (e.g :Interstitial cystitis, Neurogenic bladder, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
349,diseaseillness,"30","Urethral Disease (e.g :Urethral stricture, Urethritis, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
350,diseaseillness,"31",Penile Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
351,diseaseillness,"32","Scrotal Disease (e.g :Necrotizing fascitis, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
352,diseaseillness,"33","Testicular, Epididymal and Spermatic Cord Disease",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
353,diseaseillness,"34","Prostate Disease (e.g :Benign Prostatic Hyperplasia, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
354,diseaseillness,"35","Vulval and Vaginal Disease (e.g :Vaginal Prolapse, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
355,diseaseillness,"36","Cervical and Uterine Disease (e.g :Uterine Prolapse, Uterine Fibroid, Endometriosis, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
356,diseaseillness,"37","Fallopian Tube and Ovarian Disease (e.g :Ovarian cyst, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
357,diseaseillness,"38",Gout,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
358,diseaseillness,"39",End Stage Renal Failure / ESRF/ Kidney Failure,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
359,diseaseillness,"40","Sexual Transmitted Disease (e.g : Syphilis, Gonorrhea, HPV, genital herpes, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
360,diseaseillness,"41","General (e.g :Eczema, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
361,diseaseillness,"42",Urticaria,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
362,diseaseillness,"43",Dermatitis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
363,diseaseillness,"44",Pigmentary Changes,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
364,diseaseillness,"45",Kelloid Scars,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
365,diseaseillness,"46",Psoariasis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
366,diseaseillness,"47",Cellulitis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
367,diseaseillness,"48","Bullous Disorders (e.g :Pruritus, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
368,diseaseillness,"49",Anemia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
369,diseaseillness,"50",Neutropenia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
370,diseaseillness,"51",Leukemia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
371,diseaseillness,"52",HIV/ Retro viral disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
372,diseaseillness,"53",Platelet Disorders,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
373,diseaseillness,"54",Haemophilia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
374,diseaseillness,"55",Bleeding Disorder,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
375,diseaseillness,"56",Thrombotic Disorder,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
376,diseaseillness,"57",Thalassemia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
377,diseaseillness,"58",Dengue,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
378,diseaseillness,"59",Hypothalaimic-Pituitary Axis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
379,diseaseillness,"60","Thyroid Abnormalities (e.g :Hyperthyroidism, Hypothyroidism, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
380,diseaseillness,"61",Parathyroid Disorders,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
381,diseaseillness,"62",Adrenal Cortex Disorder,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
382,diseaseillness,"63",Adrenal Medulla Disorder,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
383,diseaseillness,"64",Diabetes Mellitus,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
384,diseaseillness,"65",Hypoglycemia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
385,diseaseillness,"66",Gonadal Disorder,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
386,diseaseillness,"67",Mammary Disorder,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
387,diseaseillness,"68",Metabolic Bone Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
388,diseaseillness,"69",Obesity,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
389,diseaseillness,"70",Dyslipidemia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
390,diseaseillness,"71",Head & face,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
391,diseaseillness,"72",Upper Limb,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
392,diseaseillness,"73",Lower limb,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
393,diseaseillness,"74",Spine,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
394,diseaseillness,"75",Multiple location,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
395,diseaseillness,"76",Ribs,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
396,diseaseillness,"77",Degloving wound,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
397,diseaseillness,"78","Upper Limb: Injury to the Muscle, Tendon, Ligament, Capsule, Synovium (e.g : Frozen Shoulder, Rotator Cuff Injury, Carpal Tunnel Syndrome, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
398,diseaseillness,"79","Lower Limb: Injury to the Muscle, Tendon, Ligament, Capsule, Synovium (e.g : ACL, PCL, Meniscal injury, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
399,diseaseillness,"80",Multiple location,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
400,diseaseillness,"81",Osteoarthritis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
401,diseaseillness,"82","Prolapsed Intervetebral Disc (cervical, thoracic, lumbar)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
402,diseaseillness,"83","Herniated disc  (cervical, thoracic, lumbar)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
403,diseaseillness,"84","Spondylosis / degenerative disc disease (cervical, thoracic, lumbar)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
404,diseaseillness,"85","Spondylolisthesis (cervical, thoracic, lumbar)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
405,diseaseillness,"86",Scoliosis/Kyphosis/Lordosis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
406,diseaseillness,"87",Cervical stenosis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
407,diseaseillness,"88",Facet Syndrome,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
408,diseaseillness,"89",Spinal tubeculosis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
409,diseaseillness,"90",Cerebro Vascular Accident / Stroke,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
410,diseaseillness,"91",Traumatic Brain Injury / Acquired Brain Injury,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
411,diseaseillness,"92","Sleep and Arousal Disordes (e.g : Chronic Obstructive Sleep Apnea, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
412,diseaseillness,"93",Multiple Sclerosis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
413,diseaseillness,"94",Meningitis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
414,diseaseillness,"95","Encephalitis, Myelitis, Encephalomyelitis",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
415,diseaseillness,"96",Intracranial & Intraspinal abscess & granuloma,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
416,diseaseillness,"97","Degenerative Disease (e.g : Parkinson Disease & Alzheimer, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
417,diseaseillness,"98",Huntington Disease,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
418,diseaseillness,"99",Spinal Muscular Atrophy,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
419,diseaseillness,"100",Cerebellar Ataxia,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
420,diseaseillness,"101",Brachial plexus injury,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
421,diseaseillness,"102","Cranial Nerve Palsy (e.g : Facial palsy/ bell palsy, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
422,diseaseillness,"103","Motor Neuron Disease (e.g : Amyotrophic lateral sclerosis (ALS), etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
423,diseaseillness,"104",Muscular Dystrophy,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
424,diseaseillness,"105","Spinal Cord Injury (Tetraplegia, Paraplegia)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
425,diseaseillness,"106",Epilepsy / Seizure / Fit,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
426,diseaseillness,"107","Peripheral Nerve Injury (e.g : ulnar nerve injury, radial nerve injury, foot drop, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
427,diseaseillness,"108",Migraine,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
428,diseaseillness,"109","Vestibular Disorder (e.g : Vertigo, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
429,diseaseillness,"110",Hearing Loss / Deafness,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
430,diseaseillness,"111",Aphasia/Dysphasia/ Speech Impairment,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
431,diseaseillness,"112",Dysphagia / Difficulty in swallowing,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
432,diseaseillness,"113","Rhinitis, Tinnitus",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
433,diseaseillness,"114",Otitis,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
434,diseaseillness,"115","Vocal Cord Palsy (e.g :Bulbar palsy, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
435,diseaseillness,"116",Facial Disorder/Disfigurement,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
436,diseaseillness,"117",Low vision,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
437,diseaseillness,"118",Blindness,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
438,diseaseillness,"119",Glaucoma,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
439,diseaseillness,"120",Cataract,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
440,diseaseillness,"121",Retinitis Pigmentosa,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
441,diseaseillness,"122","Hemianopia, Diplopia",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
442,diseaseillness,"123",Retinal Detachment,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
443,diseaseillness,"124",Corneal Scar,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
444,diseaseillness,"125",Diabetic Retinopathy,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
445,diseaseillness,"126","Aphakia, Aniridia",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
446,diseaseillness,"127","Mental and behavioural disorders due to psychoactive substance use(e.g : Alcohol abuse, drug abuse, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
447,diseaseillness,"128","Schizophrenia, schizotypal and delusional disorders",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
448,diseaseillness,"129","Mood /affective disorders(e.g: Bipolar affective ,Depressive, Manic, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
449,diseaseillness,"130","Neurotic, stress-related and somatoform disorders (e.g : Anxiety Disorder,Obsessive Compulsive Disorder, Phobia, Panic Disorder, Post Traumatic Stress Disorder, etc)",,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
450,diseaseillness,"131",Disorders of adult personality and behaviour,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
451,diseaseillness,"132",Mental retardation,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
452,diseaseillness,"133",Disorders of psychological development,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
453,diseaseillness,"134",Organic/Dementia/Amnesia/Delirium/,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
454,diseaseillness,"135",Intentional Self Harm / Suicidal Attempt,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
455,diseaseillness,"136",Behavioural and emotional disorders with onset usually occurring in  adolescence,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
456,diseaseillness,"137",Stage I,,,,2021-01-20 01:47:06,2021-01-20 01:47:06,
457,diseaseillness,"138",Stage II,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
458,diseaseillness,"139",Stage III,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
459,diseaseillness,"140",Stage IV,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
460,diseaseillness,"141",Sciatica,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
461,diseaseillness,"142",Fibromyalgia,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
462,diseaseillness,"143",Neuropathic,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
463,diseaseillness,"144",Neuralgia,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
464,diseaseillness,"145",Phantom pain,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
465,diseaseillness,"146",Complex Regional Pain Syndrome,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
466,diseaseillness,"147",First degree burn,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
467,diseaseillness,"148",Second degree burn,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
468,diseaseillness,"149",Third degree burn,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
469,diseaseillness,"150",Upper Limb,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
470,diseaseillness,"151",Lower Limb,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
471,diseaseillness,"152",Multiple amputation,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
472,diseaseillness,"153",Systemic Lupus Erythematosus,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
473,diseaseillness,"154",Rheumatoid Arthritis,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
474,diseaseillness,"155",Inflammatory Bowel Disease,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
475,diseaseillness,"156",Myasthenia Gravis,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
476,diseaseillness,"157",Gullian Barre Syndrome,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
477,diseaseillness,"158",Grave's Disease,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
478,diseaseillness,"159",Vasculitis,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
479,diseaseillness,"160",Sepsis,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
480,diseaseillness,"161",Gangrene,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
481,diseaseillness,"162",Osteomyelitis,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
482,diseaseillness,"163",Osteoporosis,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
483,diseaseillness,"164",Polio,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
484,diseaseillness,"165",Charcot Foot,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
485,diseaseillness,"166",Leptospirosis,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
486,diseaseillness,"999",Others,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
487,distyp,"1",Single,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
488,distyp,"2",Multiple,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
489,doc_special,"1",Occupational Health,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
490,doc_special,"2",Ophthalmology,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
491,doc_special,"3",Otorhinolaryngology (ENT),,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
492,doc_special,"4",Cardiology,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
493,doc_special,"5",Orthopaedic,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
494,doc_special,"6",Psychiatry,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
495,doc_special,"7",Neurology,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
496,doc_special,"8",Oncology,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
497,doc_special,"9",Nephrology,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
498,doc_special,"10",Dermatology,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
